filename,width,height,class,xmin,ymin,xmax,ymax
00602.jpg,1024,1024,spoiler,774,502,911,552
00602.jpg,1024,1024,diffuser,741,593,907,690
00602.jpg,1024,1024,rearbumper,648,560,912,688
00602.jpg,1024,1024,dlo,317,473,615,526
00602.jpg,1024,1024,mirror,328,499,382,527
00602.jpg,1024,1024,bodysurface,244,522,550,688
00602.jpg,1024,1024,fender,516,511,749,617
00602.jpg,1024,1024,fender,131,525,289,597
00602.jpg,1024,1024,coupe,120,452,911,726
01164.jpg,1024,1024,wheel,556,674,643,778
01164.jpg,1024,1024,wheel,128,666,202,764
01164.jpg,1024,1024,headlamp,681,645,786,677
01164.jpg,1024,1024,grill,795,648,881,732
01164.jpg,1024,1024,aero,703,708,805,745
01164.jpg,1024,1024,mirror,418,567,487,598
01164.jpg,1024,1024,rearlamp,83,603,97,631
01164.jpg,1024,1024,frontbumper,652,683,893,755
01164.jpg,1024,1024,rearbumper,71,650,126,730
01164.jpg,1024,1024,fender,112,596,233,698
01164.jpg,1024,1024,fender,509,609,683,702
01164.jpg,1024,1024,bodysurface,214,584,537,762
01164.jpg,1024,1024,dlo,169,516,508,601
01164.jpg,1024,1024,sedan,71,509,894,796
01164.jpg,1024,1024,hood,525,591,878,652
01198.jpg,1024,1024,wheel,577,581,674,699
01198.jpg,1024,1024,wheel,156,559,229,662
01198.jpg,1024,1024,spoiler,791,485,934,512
01198.jpg,1024,1024,rearlamp,759,522,857,557
01198.jpg,1024,1024,rearlamp,926,515,943,547
01198.jpg,1024,1024,diffuser,764,622,953,675
01198.jpg,1024,1024,rearbumper,686,573,956,673
01198.jpg,1024,1024,bodysurface,243,495,568,667
01198.jpg,1024,1024,fender,536,502,718,623
01198.jpg,1024,1024,fender,134,513,256,591
01198.jpg,1024,1024,mirror,309,469,339,500
01198.jpg,1024,1024,frontbumper,127,563,152,633
01198.jpg,1024,1024,dlo,303,430,630,505
01198.jpg,1024,1024,coupe,125,416,959,711
01208.jpg,1024,1024,headlamp,379,491,554,560
01208.jpg,1024,1024,headlamp,857,479,927,549
01208.jpg,1024,1024,grill,574,494,843,660
01208.jpg,1024,1024,foglamp,916,594,934,636
01208.jpg,1024,1024,foglamp,413,618,468,658
01208.jpg,1024,1024,aero,607,656,834,688
01208.jpg,1024,1024,mirror,692,370,744,412
01208.jpg,1024,1024,mirror,161,368,266,425
01208.jpg,1024,1024,dlo,112,310,271,429
01208.jpg,1024,1024,wheel,240,539,361,737
01208.jpg,1024,1024,wheel,37,516,77,663
01208.jpg,1024,1024,frontbumper,325,551,943,707
01208.jpg,1024,1024,hood,279,401,907,517
01208.jpg,1024,1024,fender,228,433,369,591
01208.jpg,1024,1024,fender,36,417,99,545
01208.jpg,1024,1024,bodysurface,88,404,240,679
01208.jpg,1024,1024,sedan,40,289,941,759
01213.jpg,1024,1024,rearlamp,242,564,379,605
01213.jpg,1024,1024,rearlamp,67,560,114,603
01213.jpg,1024,1024,spoiler,77,531,341,555
01213.jpg,1024,1024,wheel,479,630,569,771
01213.jpg,1024,1024,wheel,879,563,944,680
01213.jpg,1024,1024,mirror,755,469,801,503
01213.jpg,1024,1024,diffuser,66,693,367,745
01213.jpg,1024,1024,rearbumper,58,630,475,743
01213.jpg,1024,1024,dlo,491,425,800,515
01213.jpg,1024,1024,fender,824,498,952,571
01213.jpg,1024,1024,fender,391,527,610,645
01213.jpg,1024,1024,bodysurface,571,495,863,717
01213.jpg,1024,1024,sedan,56,407,955,784
01220.jpg,1024,1024,wheel,432,658,518,781
01220.jpg,1024,1024,wheel,855,644,934,751
01220.jpg,1024,1024,mirror,737,537,775,573
01220.jpg,1024,1024,rearlamp,225,587,342,624
01220.jpg,1024,1024,rearbumper,85,583,119,619
01220.jpg,1024,1024,spoiler,97,559,308,581
01220.jpg,1024,1024,diffuser,74,693,355,752
01220.jpg,1024,1024,rearbumper,72,642,432,751
01220.jpg,1024,1024,dlo,465,488,780,575
01220.jpg,1024,1024,fender,372,565,566,689
01220.jpg,1024,1024,fender,810,573,952,665
01220.jpg,1024,1024,bodysurface,523,563,841,752
01220.jpg,1024,1024,sedan,71,473,957,797
01235.jpg,1024,1024,headlamp,391,466,555,515
01235.jpg,1024,1024,headlamp,125,462,170,508
01235.jpg,1024,1024,grill,152,489,387,606
01235.jpg,1024,1024,frontbumper,105,515,585,644
01235.jpg,1024,1024,aero,497,557,537,627
01235.jpg,1024,1024,aero,104,542,122,613
01235.jpg,1024,1024,wheel,584,516,653,670
01235.jpg,1024,1024,wheel,891,499,940,623
01235.jpg,1024,1024,mirror,671,383,769,447
01235.jpg,1024,1024,mirror,301,382,336,409
01235.jpg,1024,1024,hood,134,406,657,499
01235.jpg,1024,1024,fender,866,415,953,507
01235.jpg,1024,1024,fender,538,436,683,539
01235.jpg,1024,1024,bodysurface,661,407,885,632
01235.jpg,1024,1024,dlo,666,323,883,422
01235.jpg,1024,1024,sedan,107,305,957,689
01235.jpg,1024,1024,foglamp,472,571,500,604
01235.jpg,1024,1024,foglamp,115,560,134,591
01235.jpg,1024,1024,aero,110,594,562,651
01239.jpg,1024,1024,dlo,411,462,790,533
01239.jpg,1024,1024,mirror,439,508,486,542
01239.jpg,1024,1024,wheel,751,586,836,678
01239.jpg,1024,1024,wheel,253,600,348,698
01239.jpg,1024,1024,rearlamp,881,531,898,552
01239.jpg,1024,1024,bodysurface,368,511,737,675
01239.jpg,1024,1024,fender,708,523,867,601
01239.jpg,1024,1024,fender,206,550,389,620
01239.jpg,1024,1024,aero,161,625,211,666
01239.jpg,1024,1024,frontbumper,118,606,244,687
01239.jpg,1024,1024,grill,118,582,142,662
01239.jpg,1024,1024,headlamp,150,567,230,598
01239.jpg,1024,1024,hood,132,524,411,588
01239.jpg,1024,1024,rearbumper,836,584,918,647
01239.jpg,1024,1024,sedan,118,455,920,707
01253.jpg,1024,1024,wheel,278,596,363,755
01253.jpg,1024,1024,wheel,66,587,104,719
01253.jpg,1024,1024,headlamp,387,553,543,610
01253.jpg,1024,1024,headlamp,777,542,840,604
01253.jpg,1024,1024,grill,542,554,767,687
01253.jpg,1024,1024,aero,580,686,759,703
01253.jpg,1024,1024,foglamp,418,652,462,684
01253.jpg,1024,1024,foglamp,828,638,847,673
01253.jpg,1024,1024,hood,304,485,829,569
01253.jpg,1024,1024,mirror,194,456,289,501
01253.jpg,1024,1024,dlo,118,396,290,498
01253.jpg,1024,1024,fender,255,509,388,629
01253.jpg,1024,1024,fender,55,505,121,611
01253.jpg,1024,1024,bodysurface,111,486,277,711
01253.jpg,1024,1024,frontbumper,343,593,849,727
01253.jpg,1024,1024,mirror,666,455,717,491
01253.jpg,1024,1024,sedan,51,374,852,771
01254.jpg,1024,1024,wheel,568,635,667,753
01254.jpg,1024,1024,wheel,111,652,190,757
01254.jpg,1024,1024,headlamp,707,593,819,628
01254.jpg,1024,1024,grill,818,581,919,681
01254.jpg,1024,1024,foglamp,742,663,780,689
01254.jpg,1024,1024,mirror,412,537,489,568
01254.jpg,1024,1024,hood,524,535,907,600
01254.jpg,1024,1024,frontbumper,656,623,932,722
01254.jpg,1024,1024,aero,851,668,922,702
01254.jpg,1024,1024,fender,529,573,710,659
01254.jpg,1024,1024,fender,75,574,220,667
01254.jpg,1024,1024,bodysurface,191,561,557,727
01254.jpg,1024,1024,dlo,153,488,507,566
01254.jpg,1024,1024,sedan,47,466,934,764
01268.jpg,1024,1024,wheel,614,653,709,756
01268.jpg,1024,1024,wheel,161,658,246,754
01268.jpg,1024,1024,mirror,482,570,545,599
01268.jpg,1024,1024,headlamp,744,628,825,663
01268.jpg,1024,1024,grill,821,634,875,709
01268.jpg,1024,1024,foglamp,773,693,797,711
01268.jpg,1024,1024,aero,840,711,876,723
01268.jpg,1024,1024,frontbumper,701,650,880,732
01268.jpg,1024,1024,hood,582,592,864,641
01268.jpg,1024,1024,fender,582,605,755,678
01268.jpg,1024,1024,fender,125,594,286,675
01268.jpg,1024,1024,rearbumper,84,656,159,721
01268.jpg,1024,1024,rearlamp,95,607,116,635
01268.jpg,1024,1024,bodysurface,259,591,603,738
01268.jpg,1024,1024,dlo,202,533,562,602
01268.jpg,1024,1024,sedan,84,527,880,766
01271.jpg,1024,1024,wheel,749,549,866,668
01271.jpg,1024,1024,wheel,132,550,247,666
01271.jpg,1024,1024,rearlamp,947,483,993,514
01271.jpg,1024,1024,rearbumper,864,547,1008,631
01271.jpg,1024,1024,mirror,329,447,401,479
01271.jpg,1024,1024,headlamp,37,520,94,555
01271.jpg,1024,1024,aero,28,590,76,627
01271.jpg,1024,1024,frontbumper,17,562,121,644
01271.jpg,1024,1024,bodysurface,274,477,722,644
01271.jpg,1024,1024,fender,713,463,906,566
01271.jpg,1024,1024,fender,90,488,295,575
01271.jpg,1024,1024,dlo,329,394,827,478
01271.jpg,1024,1024,sedan,21,381,1008,682
01273.jpg,1024,1024,wheel,422,550,490,659
01273.jpg,1024,1024,wheel,758,553,811,652
01273.jpg,1024,1024,mirror,653,458,693,490
01273.jpg,1024,1024,fender,719,496,827,567
01273.jpg,1024,1024,fender,389,479,519,571
01273.jpg,1024,1024,bodysurface,496,475,740,631
01273.jpg,1024,1024,dlo,403,407,690,488
01273.jpg,1024,1024,rearlamp,247,484,351,516
01273.jpg,1024,1024,rearlamp,95,485,137,517
01273.jpg,1024,1024,diffuser,90,581,331,623
01273.jpg,1024,1024,rearbumper,86,534,434,631
01273.jpg,1024,1024,spoiler,103,464,338,485
01273.jpg,1024,1024,sedan,88,393,827,672
01282.jpg,1024,1024,mirror,530,531,612,570
01282.jpg,1024,1024,wheel,790,605,854,708
01282.jpg,1024,1024,wheel,424,640,500,751
01282.jpg,1024,1024,headlamp,277,614,400,649
01282.jpg,1024,1024,headlamp,130,596,158,625
01282.jpg,1024,1024,grill,135,613,284,707
01282.jpg,1024,1024,aero,129,694,285,728
01282.jpg,1024,1024,aero,343,675,377,727
01282.jpg,1024,1024,aero,120,656,134,703
01282.jpg,1024,1024,frontbumper,119,632,427,735
01282.jpg,1024,1024,rocker,507,658,777,720
01282.jpg,1024,1024,bodysurface,522,550,774,719
01282.jpg,1024,1024,fender,748,521,873,610
01282.jpg,1024,1024,fender,379,571,530,671
01282.jpg,1024,1024,dlo,526,467,845,562
01282.jpg,1024,1024,hood,139,545,520,623
01282.jpg,1024,1024,wagon,122,441,903,766
01282.jpg,1024,1024,rearlamp,872,536,892,568
01282.jpg,1024,1024,rearbumper,856,597,902,668
01294.jpg,1024,1024,headlamp,482,540,673,604
01294.jpg,1024,1024,headlamp,126,518,188,588
01294.jpg,1024,1024,grill,197,528,451,706
01294.jpg,1024,1024,foglamp,549,673,599,719
01294.jpg,1024,1024,foglamp,114,644,130,680
01294.jpg,1024,1024,wheel,712,595,783,778
01294.jpg,1024,1024,wheel,925,539,950,661
01294.jpg,1024,1024,mirror,767,404,865,465
01294.jpg,1024,1024,mirror,299,397,346,440
01294.jpg,1024,1024,hood,135,437,752,571
01294.jpg,1024,1024,frontbumper,109,584,727,760
01294.jpg,1024,1024,bodysurface,792,433,920,688
01294.jpg,1024,1024,fender,907,441,954,542
01294.jpg,1024,1024,fender,674,490,802,621
01294.jpg,1024,1024,dlo,767,331,917,463
01294.jpg,1024,1024,wagon,111,310,956,803
01301.jpg,1024,1024,wheel,478,657,559,792
01301.jpg,1024,1024,wheel,860,654,939,772
01301.jpg,1024,1024,rearlamp,261,569,396,614
01301.jpg,1024,1024,rearlamp,71,564,112,609
01301.jpg,1024,1024,diffuser,67,700,421,763
01301.jpg,1024,1024,rearbumper,57,659,471,764
01301.jpg,1024,1024,mirror,773,543,818,578
01301.jpg,1024,1024,fender,837,589,952,681
01301.jpg,1024,1024,fender,436,574,602,693
01301.jpg,1024,1024,bodysurface,569,559,848,756
01301.jpg,1024,1024,dlo,403,468,815,584
01301.jpg,1024,1024,wagon,54,453,959,805
01316.jpg,1024,1024,headlamp,239,558,410,614
01316.jpg,1024,1024,headlamp,22,543,62,594
01316.jpg,1024,1024,grill,29,565,249,700
01316.jpg,1024,1024,aero,346,653,370,715
01316.jpg,1024,1024,aero,38,683,258,727
01316.jpg,1024,1024,wheel,442,586,544,751
01316.jpg,1024,1024,wheel,893,536,965,678
01316.jpg,1024,1024,mirror,610,446,689,502
01316.jpg,1024,1024,mirror,258,439,294,468
01316.jpg,1024,1024,fender,841,457,993,553
01316.jpg,1024,1024,fender,383,508,591,625
01316.jpg,1024,1024,bodysurface,562,443,874,709
01316.jpg,1024,1024,dlo,576,365,951,490
01316.jpg,1024,1024,hood,26,474,562,571
01316.jpg,1024,1024,wagon,7,345,1009,776
01316.jpg,1024,1024,frontbumper,7,596,444,742
01320.jpg,1024,1024,wheel,348,634,446,747
01320.jpg,1024,1024,wheel,798,615,876,718
01320.jpg,1024,1024,headlamp,882,589,909,616
01320.jpg,1024,1024,mirror,698,537,726,567
01320.jpg,1024,1024,frontbumper,880,619,915,698
01320.jpg,1024,1024,diffuser,91,661,244,712
01320.jpg,1024,1024,rearbumper,90,624,342,724
01320.jpg,1024,1024,rearlamp,168,577,278,615
01320.jpg,1024,1024,rearlamp,105,569,121,597
01320.jpg,1024,1024,spoiler,193,483,334,511
01320.jpg,1024,1024,fender,295,570,488,663
01320.jpg,1024,1024,fender,755,565,903,627
01320.jpg,1024,1024,dlo,295,486,736,563
01320.jpg,1024,1024,bodysurface,458,561,779,718
01320.jpg,1024,1024,wagon,88,472,918,759
01332.jpg,1024,1024,wheel,478,573,584,685
01332.jpg,1024,1024,wheel,137,511,195,607
01332.jpg,1024,1024,headlamp,587,550,711,588
01332.jpg,1024,1024,headlamp,815,510,834,547
01332.jpg,1024,1024,grill,704,533,838,642
01332.jpg,1024,1024,aero,622,618,642,666
01332.jpg,1024,1024,mirror,358,457,422,498
01332.jpg,1024,1024,mirror,619,424,650,447
01332.jpg,1024,1024,hood,462,456,823,558
01332.jpg,1024,1024,fender,443,507,628,608
01332.jpg,1024,1024,fender,112,440,225,534
01332.jpg,1024,1024,bodysurface,208,448,472,654
01332.jpg,1024,1024,rearlamp,100,445,116,475
01332.jpg,1024,1024,rearbumper,94,494,139,573
01332.jpg,1024,1024,wagon,95,357,847,698
01332.jpg,1024,1024,dlo,140,385,448,494
01334.jpg,1024,1024,wheel,469,580,549,703
01334.jpg,1024,1024,wheel,119,515,201,619
01334.jpg,1024,1024,mirror,225,438,264,474
01334.jpg,1024,1024,dlo,229,389,613,504
01334.jpg,1024,1024,rearlamp,619,526,762,572
01334.jpg,1024,1024,rearlamp,855,501,895,536
01334.jpg,1024,1024,spoiler,578,392,811,440
01334.jpg,1024,1024,diffuser,653,605,912,689
01334.jpg,1024,1024,rearbumper,554,548,912,694
01334.jpg,1024,1024,fender,433,498,601,617
01334.jpg,1024,1024,fender,106,462,210,538
01334.jpg,1024,1024,bodysurface,199,459,457,663
01334.jpg,1024,1024,wagon,101,362,909,720
01342.jpg,1024,1024,headlamp,441,488,643,557
01342.jpg,1024,1024,headlamp,897,467,943,529
01342.jpg,1024,1024,grill,666,477,901,669
01342.jpg,1024,1024,foglamp,528,642,579,669
01342.jpg,1024,1024,wheel,300,549,397,728
01342.jpg,1024,1024,wheel,38,505,74,632
01342.jpg,1024,1024,mirror,679,354,745,395
01342.jpg,1024,1024,mirror,192,369,294,425
01342.jpg,1024,1024,fender,275,439,451,592
01342.jpg,1024,1024,fender,29,423,98,529
01342.jpg,1024,1024,frontbumper,391,531,960,708
01342.jpg,1024,1024,hood,322,396,927,523
01342.jpg,1024,1024,dlo,65,295,295,425
01342.jpg,1024,1024,bodysurface,82,400,291,664
01342.jpg,1024,1024,wagon,28,277,961,755
01360.jpg,1024,1024,wheel,855,649,947,770
01360.jpg,1024,1024,wheel,392,671,497,812
01360.jpg,1024,1024,mirror,752,556,794,591
01360.jpg,1024,1024,rearlamp,169,597,288,644
01360.jpg,1024,1024,rearlamp,52,594,82,633
01360.jpg,1024,1024,spoiler,63,571,268,598
01360.jpg,1024,1024,diffuser,46,722,261,766
01360.jpg,1024,1024,rearbumper,39,664,392,783
01360.jpg,1024,1024,headlamp,938,622,955,654
01360.jpg,1024,1024,frontbumper,940,658,962,740
01360.jpg,1024,1024,fender,327,590,533,696
01360.jpg,1024,1024,fender,830,603,956,670
01360.jpg,1024,1024,bodysurface,521,580,842,775
01360.jpg,1024,1024,dlo,378,496,802,589
01360.jpg,1024,1024,sedan,37,486,964,821
01392.jpg,1024,1024,headlamp,461,600,577,630
01392.jpg,1024,1024,headlamp,321,581,343,610
01392.jpg,1024,1024,grill,333,595,455,686
01392.jpg,1024,1024,foglamp,494,672,535,694
01392.jpg,1024,1024,foglamp,314,650,320,667
01392.jpg,1024,1024,aero,455,667,553,699
01392.jpg,1024,1024,wheel,598,631,655,736
01392.jpg,1024,1024,wheel,844,619,881,701
01392.jpg,1024,1024,mirror,677,537,745,566
01392.jpg,1024,1024,dlo,674,495,869,564
01392.jpg,1024,1024,fender,815,562,893,616
01392.jpg,1024,1024,fender,552,573,685,644
01392.jpg,1024,1024,bodysurface,670,557,836,701
01392.jpg,1024,1024,hood,323,547,667,610
01392.jpg,1024,1024,wagon,312,480,897,747
01392.jpg,1024,1024,frontbumper,312,606,606,714
01400.jpg,1024,1024,wheel,355,636,411,788
01400.jpg,1024,1024,wheel,140,574,176,695
01400.jpg,1024,1024,diffuser,516,703,907,761
01400.jpg,1024,1024,rearbumper,410,647,911,766
01400.jpg,1024,1024,rearlamp,501,568,648,613
01400.jpg,1024,1024,rearlamp,811,556,898,598
01400.jpg,1024,1024,spoiler,524,532,888,570
01400.jpg,1024,1024,mirror,192,483,243,520
01400.jpg,1024,1024,fender,327,538,464,671
01400.jpg,1024,1024,fender,140,518,196,597
01400.jpg,1024,1024,bodysurface,188,512,353,734
01400.jpg,1024,1024,dlo,221,425,453,542
01400.jpg,1024,1024,sedan,138,407,911,801
01415.jpg,1024,1024,wheel,630,622,717,717
01415.jpg,1024,1024,wheel,262,619,327,700
01415.jpg,1024,1024,mirror,388,552,412,581
01415.jpg,1024,1024,rearlamp,773,575,859,605
01415.jpg,1024,1024,rearlamp,879,580,887,594
01415.jpg,1024,1024,spoiler,811,556,881,566
01415.jpg,1024,1024,diffuser,806,648,901,688
01415.jpg,1024,1024,rearbumper,712,621,902,698
01415.jpg,1024,1024,headlamp,237,602,254,623
01415.jpg,1024,1024,frontbumper,225,627,259,686
01415.jpg,1024,1024,fender,599,561,758,644
01415.jpg,1024,1024,fender,238,577,358,636
01415.jpg,1024,1024,bodysurface,347,562,632,690
01415.jpg,1024,1024,dlo,374,510,717,576
01415.jpg,1024,1024,sedan,225,503,899,728
01422.jpg,1024,1024,wheel,744,642,835,736
01422.jpg,1024,1024,wheel,176,648,268,741
01422.jpg,1024,1024,headlamp,57,602,112,635
01422.jpg,1024,1024,aero,31,673,55,699
01422.jpg,1024,1024,rearlamp,924,558,969,609
01422.jpg,1024,1024,rearbumper,851,622,986,701
01422.jpg,1024,1024,frontbumper,30,632,173,721
01422.jpg,1024,1024,fender,126,577,321,659
01422.jpg,1024,1024,fender,684,561,887,656
01422.jpg,1024,1024,bodysurface,304,546,721,714
01422.jpg,1024,1024,mirror,328,535,388,570
01422.jpg,1024,1024,dlo,328,470,893,566
01422.jpg,1024,1024,wagon,28,446,988,751
01425.jpg,1024,1024,grill,250,558,524,647
01425.jpg,1024,1024,headlamp,528,586,679,652
01425.jpg,1024,1024,headlamp,131,550,242,609
01425.jpg,1024,1024,hood,165,489,730,614
01425.jpg,1024,1024,foglamp,583,733,600,755
01425.jpg,1024,1024,foglamp,157,687,179,712
01425.jpg,1024,1024,frontbumper,109,613,736,807
01425.jpg,1024,1024,mirror,750,497,843,550
01425.jpg,1024,1024,mirror,201,442,254,492
01425.jpg,1024,1024,dlo,746,397,874,548
01425.jpg,1024,1024,fender,690,558,786,719
01425.jpg,1024,1024,fender,870,557,923,734
01425.jpg,1024,1024,bodysurface,776,539,883,799
01425.jpg,1024,1024,wheel,708,675,772,842
01425.jpg,1024,1024,wheel,883,686,909,842
01425.jpg,1024,1024,sedan,84,345,924,860
01440.jpg,1024,1024,wheel,743,492,860,610
01440.jpg,1024,1024,wheel,124,492,241,609
01440.jpg,1024,1024,foglamp,27,531,46,557
01440.jpg,1024,1024,headlamp,25,458,109,492
01440.jpg,1024,1024,aero,12,527,68,566
01440.jpg,1024,1024,frontbumper,11,495,118,581
01440.jpg,1024,1024,rearlamp,955,418,1001,457
01440.jpg,1024,1024,rearbumper,859,488,1014,575
01440.jpg,1024,1024,mirror,356,382,392,423
01440.jpg,1024,1024,dlo,318,323,843,418
01440.jpg,1024,1024,fender,703,419,908,518
01440.jpg,1024,1024,fender,79,429,291,518
01440.jpg,1024,1024,bodysurface,274,401,722,581
01440.jpg,1024,1024,sedan,10,312,1016,624
01464.jpg,1024,1024,wheel,417,681,478,811
01464.jpg,1024,1024,wheel,82,692,171,806
01464.jpg,1024,1024,mirror,173,547,224,590
01464.jpg,1024,1024,dlo,192,462,555,595
01464.jpg,1024,1024,rearlamp,560,562,702,609
01464.jpg,1024,1024,rearlamp,885,558,942,606
01464.jpg,1024,1024,fender,372,580,533,712
01464.jpg,1024,1024,fender,78,611,170,694
01464.jpg,1024,1024,bodysurface,174,563,397,783
01464.jpg,1024,1024,diffuser,575,704,950,775
01464.jpg,1024,1024,rearbumper,487,650,954,779
01464.jpg,1024,1024,wagon,66,443,955,831
01476.jpg,1024,1024,rearlamp,355,500,524,551
01476.jpg,1024,1024,rearlamp,82,516,169,567
01476.jpg,1024,1024,spoiler,81,483,501,535
01476.jpg,1024,1024,wheel,614,566,680,724
01476.jpg,1024,1024,wheel,882,537,968,677
01476.jpg,1024,1024,mirror,790,424,870,474
01476.jpg,1024,1024,fender,863,467,954,555
01476.jpg,1024,1024,fender,535,462,705,593
01476.jpg,1024,1024,dlo,553,360,833,459
01476.jpg,1024,1024,diffuser,81,641,596,708
01476.jpg,1024,1024,rearbumper,75,568,611,708
01476.jpg,1024,1024,bodysurface,685,449,878,683
01476.jpg,1024,1024,sedan,74,347,972,760
01488.jpg,1024,1024,rearlamp,235,534,320,570
01488.jpg,1024,1024,rearlamp,151,534,168,561
01488.jpg,1024,1024,spoiler,151,524,310,548
01488.jpg,1024,1024,diffuser,134,612,316,656
01488.jpg,1024,1024,rearbumper,134,571,387,664
01488.jpg,1024,1024,wheel,397,587,476,686
01488.jpg,1024,1024,wheel,776,582,843,673
01488.jpg,1024,1024,mirror,680,507,715,539
01488.jpg,1024,1024,dlo,398,461,719,534
01488.jpg,1024,1024,fender,359,526,513,613
01488.jpg,1024,1024,fender,743,539,863,613
01488.jpg,1024,1024,bodysurface,486,519,759,662
01488.jpg,1024,1024,sedan,134,450,872,698
01492.jpg,1024,1024,wheel,525,646,615,778
01492.jpg,1024,1024,wheel,151,651,221,767
01492.jpg,1024,1024,mirror,266,559,307,596
01492.jpg,1024,1024,rearlamp,703,586,825,627
01492.jpg,1024,1024,rearlamp,932,583,963,621
01492.jpg,1024,1024,spoiler,716,567,964,599
01492.jpg,1024,1024,dlo,276,499,625,592
01492.jpg,1024,1024,fender,492,583,670,678
01492.jpg,1024,1024,fender,136,606,246,672
01492.jpg,1024,1024,bodysurface,242,572,523,745
01492.jpg,1024,1024,diffuser,699,682,981,744
01492.jpg,1024,1024,rearlamp,610,650,983,751
01492.jpg,1024,1024,sedan,127,486,983,793
01496.jpg,1024,1024,wheel,231,588,327,687
01496.jpg,1024,1024,wheel,740,581,835,681
01496.jpg,1024,1024,mirror,607,503,652,537
01496.jpg,1024,1024,headlamp,860,562,911,589
01496.jpg,1024,1024,aero,875,610,918,647
01496.jpg,1024,1024,foglamp,896,619,913,640
01496.jpg,1024,1024,dlo,260,459,674,531
01496.jpg,1024,1024,rearlamp,106,540,148,573
01496.jpg,1024,1024,diffuser,93,617,135,649
01496.jpg,1024,1024,rearbumper,92,580,231,663
01496.jpg,1024,1024,bodysurface,350,522,715,665
01496.jpg,1024,1024,fender,685,527,872,599
01496.jpg,1024,1024,fender,185,528,372,612
01496.jpg,1024,1024,sedan,93,450,930,696
01497.jpg,1024,1024,headlamp,445,608,591,647
01497.jpg,1024,1024,headlamp,156,564,223,608
01497.jpg,1024,1024,grill,211,587,437,713
01497.jpg,1024,1024,foglamp,493,695,538,731
01497.jpg,1024,1024,foglamp,143,656,160,691
01497.jpg,1024,1024,wheel,604,643,686,796
01497.jpg,1024,1024,wheel,883,655,928,786
01497.jpg,1024,1024,aero,549,692,580,748
01497.jpg,1024,1024,aero,132,644,147,695
01497.jpg,1024,1024,hood,167,514,680,614
01497.jpg,1024,1024,mirror,711,526,797,574
01497.jpg,1024,1024,mirror,292,486,335,522
01497.jpg,1024,1024,dlo,694,462,874,559
01497.jpg,1024,1024,fender,581,577,715,662
01497.jpg,1024,1024,fender,865,579,945,664
01497.jpg,1024,1024,bodysurface,685,553,878,762
01497.jpg,1024,1024,sedan,130,425,946,811
01508.jpg,1024,1024,headlamp,556,511,730,569
01508.jpg,1024,1024,headlamp,175,416,263,473
01508.jpg,1024,1024,grill,220,453,579,639
01508.jpg,1024,1024,hood,203,383,777,520
01508.jpg,1024,1024,mirror,796,451,884,506
01508.jpg,1024,1024,mirror,328,355,382,389
01508.jpg,1024,1024,wheel,691,572,787,749
01508.jpg,1024,1024,wheel,889,587,919,719
01508.jpg,1024,1024,aero,621,611,685,685
01508.jpg,1024,1024,aero,149,502,171,571
01508.jpg,1024,1024,frontbumper,140,466,749,720
01508.jpg,1024,1024,fender,688,491,809,586
01508.jpg,1024,1024,fender,881,494,935,589
01508.jpg,1024,1024,bodysurface,786,486,890,706
01508.jpg,1024,1024,dlo,783,384,891,483
01508.jpg,1024,1024,sedan,141,312,936,772
01513.jpg,1024,1024,wheel,421,660,517,823
01513.jpg,1024,1024,wheel,18,647,111,789
01513.jpg,1024,1024,rearlamp,624,578,790,630
01513.jpg,1024,1024,rearlamp,948,585,1006,636
01513.jpg,1024,1024,spoiler,663,530,1004,576
01513.jpg,1024,1024,mirror,145,535,198,584
01513.jpg,1024,1024,dlo,162,462,550,574
01513.jpg,1024,1024,fender,389,567,574,699
01513.jpg,1024,1024,fender,18,588,123,681
01513.jpg,1024,1024,bodysurface,129,555,406,779
01513.jpg,1024,1024,diffuser,640,717,1012,786
01513.jpg,1024,1024,rearbumper,508,645,1016,788
01513.jpg,1024,1024,sedan,5,444,1016,847
01545.jpg,1024,1024,wheel,186,593,298,704
01545.jpg,1024,1024,wheel,764,593,875,704
01545.jpg,1024,1024,headlamp,898,564,968,592
01545.jpg,1024,1024,rearlamp,51,535,108,564
01545.jpg,1024,1024,mirror,624,501,668,535
01545.jpg,1024,1024,aero,943,631,974,662
01545.jpg,1024,1024,frontbumper,874,590,988,687
01545.jpg,1024,1024,rearbumper,37,588,179,680
01545.jpg,1024,1024,diffuser,40,638,67,660
01545.jpg,1024,1024,dlo,214,447,699,534
01545.jpg,1024,1024,bodysurface,320,521,738,688
01545.jpg,1024,1024,rocker,316,666,739,691
01545.jpg,1024,1024,sedan,36,433,985,719
01555.jpg,1024,1024,wheel,335,738,420,839
01555.jpg,1024,1024,wheel,844,745,918,841
01555.jpg,1024,1024,rearbumper,29,730,324,812
01555.jpg,1024,1024,rearlamp,134,674,222,712
01555.jpg,1024,1024,rearlamp,39,671,66,707
01555.jpg,1024,1024,mirror,735,640,756,671
01555.jpg,1024,1024,headlamp,955,711,975,742
01555.jpg,1024,1024,frontbumper,933,744,988,821
01555.jpg,1024,1024,bodysurface,432,652,812,818
01555.jpg,1024,1024,fender,792,676,965,755
01555.jpg,1024,1024,fender,253,648,484,757
01555.jpg,1024,1024,dlo,370,574,779,675
01555.jpg,1024,1024,sedan,29,566,988,855
